draw,datetime,bets,ticketCount,price,jackpot_kop,superPrizeWon,s1_part,s2_part,w4of5,a4of5,w3of5,a3of5,w2of5,a2of5,summPayed
139468,2025-06-21T15:45:30+0300,1283,1034,70,1684067700,False,0,0,0,0,6,700,136,140,23240
139469,2025-06-21T16:00:30+0300,1387,1007,70,1684937450,False,0,0,0,0,16,700,178,140,36120
139470,2025-06-21T16:30:30+0300,2987,1995,70,1686836200,False,0,0,0,0,33,700,388,140,77420
139471,2025-06-21T17:00:30+0300,2227,1756,70,1687509950,False,0,0,0,0,35,700,313,140,68320
139472,2025-06-21T17:30:30+0300,2012,1615,70,1688852550,False,0,0,0,0,18,700,276,140,51240
139473,2025-06-21T17:45:30+0300,1192,1041,70,1689028950,False,0,0,2,7000,13,700,115,140,39200
139474,2025-06-21T18:00:30+0300,1231,1042,70,1689487100,False,0,0,1,7000,17,700,126,140,36540
139475,2025-06-21T18:30:30+0300,2037,1729,70,1689538550,False,0,0,2,7000,27,700,269,140,70560
139476,2025-06-21T19:00:30+0300,2312,1765,70,1692223750,False,0,0,0,0,20,700,204,140,42560
139477,2025-06-21T19:30:30+0300,1980,1600,70,1694320950,False,0,0,0,0,14,700,211,140,39340
139478,2025-06-21T19:45:30+0300,1088,932,70,1694605150,False,0,0,1,7000,11,700,138,140,34020
139479,2025-06-21T20:00:30+0300,1123,990,70,1695670900,False,0,0,0,0,6,700,142,140,24080
139480,2025-06-21T20:30:30+0300,1859,1584,70,1697001250,False,0,0,0,0,21,700,224,140,46060
139481,2025-06-21T21:00:30+0300,2187,1759,70,1698400200,False,0,0,0,0,28,700,264,140,56560
139482,2025-06-21T21:30:30+0300,1872,1607,70,1699850600,False,0,0,0,0,23,700,205,140,44800
139483,2025-06-21T21:45:30+0300,1014,934,70,1699101600,False,0,0,1,7000,23,700,142,140,42980
139484,2025-06-21T22:00:30+0300,1118,992,70,1699351500,False,0,0,1,7000,15,700,129,140,35560
139485,2025-06-21T22:30:30+0300,1865,1578,70,1701196350,False,0,0,0,0,14,700,208,140,38920
139486,2025-06-21T23:00:30+0300,1651,1425,70,1702781500,False,0,0,0,0,14,700,181,140,35140
139487,2025-06-21T23:30:30+0300,1655,1366,70,1704709650,False,0,0,0,0,15,700,142,140,30380
139488,2025-06-21T23:45:30+0300,731,675,70,1705216800,False,0,0,0,0,8,700,91,140,18340
139489,2025-06-22T00:00:30+0300,725,657,70,1705660250,False,0,0,0,0,9,700,91,140,19040
139490,2025-06-22T00:30:30+0300,1152,1020,70,1706071850,False,0,0,1,7000,13,700,131,140,34440
139491,2025-06-22T01:00:30+0300,828,715,70,1706679450,False,0,0,0,0,9,700,100,140,20300
139492,2025-06-22T01:30:30+0300,694,594,70,1707223350,False,0,0,0,0,8,700,78,140,16520
139493,2025-06-22T01:45:30+0300,428,341,70,1706691350,False,0,0,2,7000,3,700,30,140,20300
139494,2025-06-22T02:00:30+0300,341,304,70,1706260850,False,0,0,1,7000,4,700,46,140,16240
139495,2025-06-22T02:30:30+0300,486,433,70,1706540150,False,0,0,0,0,6,700,63,140,13020
139496,2025-06-22T03:00:30+0300,474,409,70,1706995850,False,0,0,0,0,2,700,62,140,10080
139497,2025-06-22T03:30:30+0300,502,430,70,1707657350,False,0,0,0,0,1,700,53,140,8120
139498,2025-06-22T03:45:30+0300,240,208,70,1707251350,False,0,0,1,7000,2,700,29,140,12460
139499,2025-06-22T04:00:30+0300,247,223,70,1707163850,False,0,0,0,0,7,700,33,140,9520
139500,2025-06-22T04:30:30+0300,506,474,70,1707413750,False,0,0,0,0,7,700,66,140,14140
139501,2025-06-22T05:00:30+0300,610,561,70,1707761650,False,0,0,0,0,8,700,77,140,16380
139502,2025-06-22T05:30:30+0300,584,541,70,1707705650,False,0,0,1,7000,8,700,60,140,21000
139503,2025-06-22T05:45:30+0300,367,320,70,1708222600,False,0,0,0,0,2,700,29,140,5460
139504,2025-06-22T06:00:30+0300,394,330,70,1708560700,False,0,0,0,0,5,700,39,140,8960
139505,2025-06-22T06:30:30+0300,814,713,70,1708644000,False,0,0,2,7000,3,700,80,140,27300
139506,2025-06-22T07:00:30+0300,911,795,70,1709601950,False,0,0,0,0,7,700,95,140,18200
139507,2025-06-22T07:30:30+0300,1097,987,70,1710016000,False,0,0,1,7000,10,700,132,140,32480
139508,2025-06-22T07:45:30+0300,639,585,70,1708920500,False,0,0,2,7000,11,700,83,140,33320
139509,2025-06-22T08:00:30+0300,692,648,70,1708850500,False,0,0,1,7000,10,700,78,140,24920
139510,2025-06-22T08:30:30+0300,1374,1148,70,1708829500,False,0,0,2,7000,14,700,175,140,48300
139511,2025-06-22T09:00:30+0300,1426,1255,70,1709677200,False,0,0,0,0,18,700,180,140,37800
139512,2025-06-22T09:30:30+0300,1700,1446,70,1710275000,False,0,0,2,7000,18,700,174,140,50960
139513,2025-06-22T09:45:30+0300,1163,886,70,1710703750,False,0,0,0,0,11,700,192,140,34580
139514,2025-06-22T10:00:30+0300,1146,956,70,1711286850,False,0,0,1,7000,13,700,112,140,31780
139515,2025-06-22T10:30:30+0300,2220,1820,70,1712472650,False,0,0,0,0,26,700,304,140,60760
139516,2025-06-22T11:00:30+0300,3121,2496,70,1715836500,False,0,0,0,0,25,700,312,140,61180
139517,2025-06-22T11:30:30+0300,2772,2444,70,1717835700,False,0,0,0,0,37,700,304,140,68460
139518,2025-06-22T11:45:30+0300,1627,1278,70,1718891650,False,0,0,0,0,18,700,209,140,41860
139519,2025-06-22T12:00:30+0300,1636,1348,70,1720469450,False,0,0,0,0,13,700,183,140,34720
139520,2025-06-22T12:30:30+0300,2385,2055,70,1720785500,False,0,0,3,7000,28,700,274,140,78960
139521,2025-06-22T13:00:30+0300,2598,2226,70,1723593200,False,0,0,0,0,17,700,278,140,50820
139522,2025-06-22T13:30:30+0300,2605,2205,70,1724085650,False,0,0,4,7000,30,700,251,140,84140
139523,2025-06-22T13:45:30+0300,1558,1371,70,1725570350,False,0,0,0,0,11,700,183,140,33320
139524,2025-06-22T14:00:30+0300,1424,1239,70,1726099550,False,0,0,1,7000,13,700,187,140,42280
139525,2025-06-22T14:30:30+0300,2309,1965,70,1728385400,False,0,0,0,0,23,700,229,140,48160
139526,2025-06-22T15:00:30+0300,2482,2090,70,1730154300,False,0,0,0,0,30,700,290,140,61600
139527,2025-06-22T15:30:30+0300,2442,1929,70,1731041200,False,0,0,1,7000,34,700,300,140,72800
139528,2025-06-22T15:45:30+0300,1239,1142,70,1731930550,False,0,0,0,0,16,700,139,140,30660
139529,2025-06-22T16:00:30+0300,1267,1041,70,1732565100,False,0,0,1,7000,11,700,147,140,35280
139530,2025-06-22T16:30:30+0300,2217,1873,70,1732484600,False,0,0,2,7000,41,700,255,140,78400
139531,2025-06-22T17:00:30+0300,2362,1941,70,1733773300,False,0,0,0,0,34,700,289,140,64260
139532,2025-06-22T17:30:30+0300,2451,1870,70,1734976250,False,0,0,1,7000,24,700,320,140,68600
139533,2025-06-22T17:45:30+0300,1298,1125,70,1736127750,False,0,0,0,0,13,700,142,140,28980
139534,2025-06-22T18:00:30+0300,1380,1198,70,1736617750,False,0,0,1,7000,13,700,180,140,41300
139535,2025-06-22T18:30:30+0300,2191,1886,70,1736919100,False,0,0,1,7000,29,700,322,140,72380
139536,2025-06-22T19:00:30+0300,2217,1880,70,1738440550,False,0,0,0,0,23,700,284,140,55860
139537,2025-06-22T19:30:30+0300,2053,1760,70,1740305000,False,0,0,0,0,19,700,228,140,45220
139538,2025-06-22T19:45:30+0300,1243,1097,70,1740939550,False,0,0,1,7000,12,700,136,140,34440
139539,2025-06-22T20:00:30+0300,1304,1008,70,1742203750,False,0,0,0,0,9,700,152,140,27580
139540,2025-06-22T20:30:30+0300,2045,1741,70,1743597800,False,0,0,1,7000,21,700,214,140,51660
139541,2025-06-22T21:00:30+0300,2063,1869,70,1744379350,False,0,0,1,7000,25,700,261,140,61040
139542,2025-06-22T21:30:30+0300,1959,1714,70,1744602300,False,0,0,3,7000,20,700,217,140,65380
139543,2025-06-22T21:45:30+0300,1220,993,70,1746062500,False,0,0,0,0,8,700,116,140,21840
139544,2025-06-22T22:00:30+0300,1081,1019,70,1747368350,False,0,0,0,0,4,700,117,140,19180
139545,2025-06-22T22:30:30+0300,2134,1705,70,1749490050,False,0,0,0,0,16,700,237,140,44380
139546,2025-06-22T23:00:30+0300,1755,1387,70,1750261800,False,0,0,0,0,23,700,245,140,50400
139547,2025-06-22T23:30:30+0300,1697,1248,70,1751136450,False,0,0,0,0,20,700,235,140,46900
139548,2025-06-22T23:45:30+0300,742,652,70,1751484350,False,0,0,0,0,10,700,100,140,21000
139549,2025-06-23T00:00:30+0300,746,640,70,1752234050,False,0,0,0,0,5,700,85,140,15400
139550,2025-06-23T00:30:30+0300,1233,1048,70,1753294900,False,0,0,0,0,12,700,140,140,28000
139551,2025-06-23T01:00:30+0300,861,711,70,1754100950,False,0,0,0,0,10,700,83,140,18620
139552,2025-06-23T01:30:30+0300,1002,672,70,1755438650,False,0,0,0,0,7,700,79,140,15960
139553,2025-06-23T01:45:30+0300,453,400,70,1755725300,False,0,0,0,0,5,700,59,140,11760
139554,2025-06-23T02:00:30+0300,273,261,70,1755982550,False,0,0,0,0,1,700,37,140,5880
139555,2025-06-23T02:30:30+0300,548,511,70,1756060950,False,0,0,0,0,13,700,64,140,18060
139556,2025-06-23T03:00:30+0300,410,390,70,1756408850,False,0,0,0,0,5,700,42,140,9380
139557,2025-06-23T03:30:30+0300,536,462,70,1756394850,False,0,0,0,0,13,700,70,140,18900
139558,2025-06-23T03:45:30+0300,306,269,70,1756065850,False,0,0,0,0,8,700,60,140,14000
139559,2025-06-23T04:00:30+0300,363,289,70,1756308400,False,0,0,0,0,7,700,31,140,9240
139560,2025-06-23T04:30:30+0300,672,539,70,1756729800,False,0,0,0,0,6,700,95,140,17500
139561,2025-06-23T05:00:30+0300,581,473,70,1757202650,False,0,0,0,0,4,700,77,140,13580
139562,2025-06-23T05:30:30+0300,925,803,70,1757989100,False,0,0,0,0,8,700,111,140,21140
139563,2025-06-23T05:45:30+0300,504,435,70,1758175300,False,0,0,1,7000,2,700,47,140,14980
139564,2025-06-23T06:00:30+0300,505,418,70,1758344350,False,0,0,0,0,9,700,64,140,15260
139565,2025-06-23T06:30:30+0300,1257,1077,70,1758523200,False,0,0,1,7000,20,700,146,140,41440
139566,2025-06-23T07:00:30+0300,1089,968,70,1758613850,False,0,0,1,7000,13,700,148,140,36820
139567,2025-06-23T07:30:30+0300,2464,2099,70,1760897250,False,0,0,0,0,19,700,288,140,53620
139568,2025-06-23T07:45:30+0300,910,829,70,1760876250,False,0,0,2,7000,6,700,99,140,32060
139569,2025-06-23T08:00:30+0300,996,889,70,1761826850,False,0,0,0,0,10,700,102,140,21280
139570,2025-06-23T08:30:30+0300,2941,2484,70,1762887700,False,0,0,1,7000,45,700,352,140,87780
139571,2025-06-23T09:00:30+0300,2026,1806,70,1764303800,False,0,0,0,0,25,700,237,140,50680
139572,2025-06-23T09:30:30+0300,2156,1798,70,1763673800,False,0,0,4,7000,22,700,274,140,81760
139573,2025-06-23T09:45:30+0300,1330,1040,70,1764266700,False,0,0,1,7000,12,700,162,140,38080
139574,2025-06-23T10:00:30+0300,1259,1030,70,1765567650,False,0,0,0,0,11,700,127,140,25480
139575,2025-06-23T10:30:30+0300,2224,1857,70,1767713850,False,0,0,1,7000,10,700,237,140,47180
139576,2025-06-23T11:00:30+0300,2476,1950,70,1768282250,False,0,0,0,0,41,700,356,140,78540
139577,2025-06-23T11:30:30+0300,2441,2059,70,1770029100,False,0,0,1,7000,21,700,277,140,60480
139578,2025-06-23T11:45:30+0300,1494,1118,70,1769714100,False,0,0,3,7000,15,700,171,140,55440
139579,2025-06-23T12:00:30+0300,1397,1051,70,1770725950,False,0,0,0,0,15,700,171,140,34440
139580,2025-06-23T12:30:30+0300,2272,1929,70,1770970950,False,0,0,1,7000,35,700,318,140,76020
139581,2025-06-23T13:00:30+0300,2703,2074,70,1772173900,False,0,0,2,7000,34,700,283,140,77420
139582,2025-06-23T13:30:30+0300,2328,2022,70,1772786400,False,0,0,2,7000,52,700,319,70,72730
139583,2025-06-23T13:45:30+0300,1210,1043,70,1773741900,False,0,0,1,7000,18,700,130,70,28700
139584,2025-06-23T14:00:30+0300,1263,1104,70,1775390750,False,0,0,0,0,15,700,145,70,20650
139585,2025-06-23T14:30:30+0300,2343,1612,70,1777985300,False,0,0,0,0,40,700,242,70,44940
139586,2025-06-23T15:00:30+0300,2751,1853,70,1781623550,False,0,0,1,7000,22,700,313,70,44310
139587,2025-06-23T15:30:30+0300,2705,1784,70,1785041300,False,0,0,0,0,34,700,315,70,45850
139588,2025-06-23T15:45:30+0300,1479,1015,70,1787155650,False,0,0,0,0,7,700,238,70,21560
139589,2025-06-23T16:00:30+0300,1273,1021,70,1788618300,False,0,0,0,0,16,700,178,70,23660
139590,2025-06-23T16:30:30+0300,2233,1708,70,1791732250,False,0,0,0,0,23,700,251,70,33670
139591,2025-06-23T17:00:30+0300,1803,1576,70,1793939700,False,0,0,1,7000,18,700,171,70,31570
139592,2025-06-23T17:30:30+0300,1559,1384,70,1795647350,False,0,0,0,0,24,700,191,70,30170
139593,2025-06-23T17:45:30+0300,962,839,70,1796764550,False,0,0,0,0,14,700,113,70,17710
139594,2025-06-23T18:00:30+0300,1218,1021,70,1797979750,False,0,0,0,0,21,700,151,70,25270
139595,2025-06-23T18:30:30+0300,2502,1962,70,1801091250,False,0,0,0,0,35,700,266,70,43120
139596,2025-06-23T19:00:30+0300,2256,1778,70,1803761750,False,0,0,0,0,29,700,293,70,40810
139597,2025-06-23T19:30:30+0300,2189,1652,70,1806312200,False,0,0,0,0,32,700,254,70,40180
139598,2025-06-23T19:45:30+0300,1240,980,70,1807968400,False,0,0,0,0,15,700,132,70,19740
139599,2025-06-23T20:00:30+0300,1102,1005,70,1809252200,False,0,0,0,0,14,700,149,70,20230
139600,2025-06-23T20:30:30+0300,2269,1999,70,1812429850,False,0,0,0,0,23,700,256,70,34020
139601,2025-06-23T21:00:30+0300,2149,1808,70,1815014600,False,0,0,0,0,24,700,307,70,38290
139602,2025-06-23T21:30:30+0300,1774,1600,70,1817616500,False,0,1,0,0,15,700,206,70,1612730
139603,2025-06-23T21:45:30+0300,1031,936,70,1818334350,False,0,0,1,7000,14,700,129,70,25830
139604,2025-06-23T22:00:30+0300,958,868,70,1819284950,False,0,0,0,0,14,700,145,70,19950
139605,2025-06-23T22:30:30+0300,1903,1538,70,1822398900,False,0,0,0,0,13,700,186,70,22120
139606,2025-06-23T23:00:30+0300,1932,1314,70,1825505500,False,0,0,0,0,13,700,202,70,23240
139607,2025-06-23T23:30:30+0300,1507,1252,70,1827737450,False,0,0,0,0,14,700,158,70,20860
139608,2025-06-23T23:45:30+0300,651,591,70,1828558200,False,0,0,0,0,8,700,78,70,11060
139609,2025-06-24T00:00:30+0300,781,648,70,1828386700,False,0,0,0,0,30,700,115,70,29050
139610,2025-06-24T00:30:30+0300,1424,924,70,1830978800,False,0,0,0,0,4,700,143,70,12810
139611,2025-06-24T01:00:30+0300,985,658,70,1832534550,False,0,0,0,0,5,700,125,70,12250
139612,2025-06-24T01:30:30+0300,809,590,70,1833771800,False,0,0,0,0,4,700,112,70,10640
139613,2025-06-24T01:45:30+0300,377,329,70,1834033950,False,0,0,0,0,9,700,45,70,9450
139614,2025-06-24T02:00:30+0300,342,317,70,1834131950,False,0,0,1,7000,2,700,31,70,10570
139615,2025-06-24T02:30:30+0300,468,438,70,1834715050,False,0,0,0,0,6,700,55,70,8050
139616,2025-06-24T03:00:30+0300,445,406,70,1835379000,False,0,0,0,0,4,700,47,70,6090
139617,2025-06-24T03:30:30+0300,403,366,70,1835891050,False,0,0,0,0,5,700,47,70,6790
139618,2025-06-24T03:45:30+0300,249,239,70,1836172800,False,0,0,0,0,4,700,27,70,4690
139619,2025-06-24T04:00:30+0300,487,249,70,1836488850,False,0,0,0,0,6,700,119,70,12530
139620,2025-06-24T04:30:30+0300,551,504,70,1836653000,False,0,0,1,7000,8,700,62,70,16940
139621,2025-06-24T05:00:30+0300,612,565,70,1837383100,False,0,0,0,0,8,700,77,70,10990
139622,2025-06-24T05:30:30+0300,744,608,70,1838274900,False,0,0,0,0,10,700,90,70,13300
139623,2025-06-24T05:45:30+0300,511,441,70,1839017250,False,0,0,0,0,4,700,64,70,7280
139624,2025-06-24T06:00:30+0300,616,474,70,1839698350,False,0,0,0,0,9,700,79,70,11830
139625,2025-06-24T06:30:30+0300,1035,862,70,1841161000,False,0,0,0,0,11,700,109,70,15330
139626,2025-06-24T07:00:30+0300,1101,1007,70,1842618750,False,0,0,0,0,14,700,113,70,17710
139627,2025-06-24T07:30:30+0300,1544,1353,70,1844862950,False,0,0,0,0,12,700,194,70,21980
139628,2025-06-24T07:45:30+0300,848,710,70,1846215350,False,0,0,0,0,5,700,98,70,10360
139629,2025-06-24T08:00:30+0300,814,708,70,1846465250,False,0,0,1,7000,14,700,116,70,24920
139630,2025-06-24T08:30:30+0300,1632,1427,70,1848302750,False,0,0,1,7000,16,700,181,70,30870
139631,2025-06-24T09:00:30+0300,1565,1260,70,1851103100,False,0,0,0,0,8,700,131,70,14770
139632,2025-06-24T09:30:30+0300,1439,1240,70,1850371600,False,0,0,4,7000,22,700,204,70,57680
139633,2025-06-24T09:45:30+0300,911,770,70,1851579450,False,0,0,0,0,9,700,119,70,14630
139634,2025-06-24T10:00:30+0300,866,762,70,1852775050,False,0,0,0,0,8,700,109,70,13230
139635,2025-06-24T10:30:30+0300,1571,1318,70,1854600300,False,0,0,0,0,20,700,213,70,28910
139636,2025-06-24T11:00:30+0300,1659,1392,70,1855896350,False,0,0,1,7000,22,700,245,70,39550
139637,2025-06-24T11:30:30+0300,2091,1598,70,1858015600,False,0,0,1,7000,24,700,273,70,42910
139638,2025-06-24T11:45:30+0300,1101,900,70,1858218950,False,0,0,2,7000,17,700,139,70,35630
139639,2025-06-24T12:00:30+0300,1038,883,70,1859051950,False,0,0,1,7000,11,700,139,70,24430
139640,2025-06-24T12:30:30+0300,2059,1606,70,1859568900,False,0,0,2,7000,43,700,294,70,64680
139641,2025-06-24T13:00:30+0300,2177,1626,70,1862447650,False,0,0,0,0,28,700,221,70,35070
139642,2025-06-24T13:30:30+0300,1837,1543,70,1864527700,False,0,0,0,0,24,700,254,70,34580
139643,2025-06-24T13:45:30+0300,1036,902,70,1865987900,False,0,0,0,0,10,700,120,70,15400
139644,2025-06-24T14:00:30+0300,1016,830,70,1866894400,False,0,0,1,7000,12,700,103,70,22610
139645,2025-06-24T14:30:30+0300,1761,1433,70,1869312550,False,0,0,0,0,20,700,187,70,27090
139646,2025-06-24T15:00:30+0300,1818,1499,70,1870929550,False,0,0,1,7000,29,700,189,70,40530
139647,2025-06-24T15:30:30+0300,1696,1453,70,1872115350,False,0,0,2,7000,20,700,206,70,42420
139648,2025-06-24T15:45:30+0300,1118,895,70,1871611350,False,0,0,2,7000,29,700,141,70,44170
139649,2025-06-24T16:00:30+0300,1051,920,70,1872446800,False,0,0,1,7000,13,700,125,70,24850
139650,2025-06-24T16:30:30+0300,2219,1798,70,1875448050,False,0,0,0,0,29,700,207,70,34790
139651,2025-06-24T17:00:30+0300,2022,1623,70,1876873950,False,0,0,1,7000,34,700,280,70,50400
139652,2025-06-24T17:30:30+0300,1630,1425,70,500000000,True,1,0,3,7000,23,700,201,70,18824026
139653,2025-06-24T17:45:30+0300,817,684,70,500000000,False,0,0,1,7000,10,700,122,70,22540
139654,2025-06-24T18:00:30+0300,653,604,70,500000000,False,0,0,0,0,9,700,93,70,12810
139655,2025-06-24T18:30:30+0300,1106,968,70,500000000,False,0,0,0,0,6,700,121,70,12670
139656,2025-06-24T19:00:30+0300,1150,985,70,500000000,False,0,0,1,7000,17,700,137,70,28490
139657,2025-06-24T19:30:30+0300,842,751,70,500000000,False,0,0,0,0,12,700,101,70,15470
139658,2025-06-24T19:45:30+0300,578,524,70,500000000,False,0,0,1,7000,7,700,54,70,15680
139659,2025-06-24T20:00:30+0300,656,606,70,500000000,False,0,0,0,0,3,700,88,70,8260
139660,2025-06-24T20:30:30+0300,923,810,70,500000000,False,0,0,0,0,15,700,141,70,20370
139661,2025-06-24T21:00:30+0300,1027,802,70,500000000,False,0,0,0,0,11,700,111,70,15470
139662,2025-06-24T21:30:30+0300,847,689,70,500000000,False,0,0,1,7000,4,700,77,70,15190
139663,2025-06-24T21:45:30+0300,464,418,70,500000000,False,0,0,1,7000,6,700,58,70,15260
139664,2025-06-24T22:00:30+0300,434,381,70,500000000,False,0,0,0,0,9,700,60,70,10500
139665,2025-06-24T22:30:30+0300,742,645,70,500000000,False,0,0,0,0,7,700,95,70,11550
139666,2025-06-24T23:00:30+0300,576,488,70,500000000,False,0,0,2,7000,3,700,73,70,21210
139667,2025-06-24T23:30:30+0300,702,604,70,500000000,False,0,0,0,0,10,700,97,70,13790
139668,2025-06-24T23:45:30+0300,302,222,70,500000000,False,0,0,0,0,3,700,47,70,5390
139669,2025-06-25T00:00:30+0300,216,196,70,500000000,False,0,0,0,0,2,700,25,70,3150
139670,2025-06-25T00:30:30+0300,504,455,70,500000000,False,0,0,0,0,11,700,56,70,11620
139671,2025-06-25T01:00:30+0300,390,371,70,500000000,False,0,0,0,0,10,700,48,70,10360
139672,2025-06-25T01:30:30+0300,351,298,70,500000000,False,0,0,0,0,1,700,46,70,3920
139673,2025-06-25T01:45:30+0300,124,116,70,500000000,False,0,0,0,0,3,700,12,70,2940
139674,2025-06-25T02:00:30+0300,137,131,70,500000000,False,0,0,0,0,1,700,15,70,1750
139675,2025-06-25T02:30:30+0300,240,225,70,500000000,False,0,0,0,0,5,700,27,70,5390
139676,2025-06-25T03:00:30+0300,180,175,70,500000000,False,0,0,0,0,0,0,18,70,1260
139677,2025-06-25T03:30:30+0300,210,170,70,500000000,False,0,0,0,0,4,700,31,70,4970
139678,2025-06-25T03:45:30+0300,130,115,70,500000000,False,0,0,0,0,0,0,14,70,980
139679,2025-06-25T04:00:30+0300,187,148,70,500000000,False,0,0,0,0,2,700,18,70,2660
139680,2025-06-25T04:30:30+0300,283,246,70,500000000,False,0,0,0,0,5,700,26,70,5320
139681,2025-06-25T05:00:30+0300,272,252,70,500000000,False,0,0,0,0,0,0,29,70,2030
139682,2025-06-25T05:30:30+0300,401,342,70,500000000,False,0,0,0,0,2,700,48,70,4760
139683,2025-06-25T05:45:30+0300,280,207,70,500000000,False,0,0,0,0,1,700,24,70,2380
139684,2025-06-25T06:00:30+0300,238,222,70,500000000,False,0,0,0,0,7,700,35,70,7350
139685,2025-06-25T06:30:30+0300,570,524,70,500000000,False,0,0,0,0,6,700,57,70,8190
139686,2025-06-25T07:00:30+0300,802,604,70,500000000,False,0,0,0,0,8,700,97,70,12390
139687,2025-06-25T07:30:30+0300,755,677,70,500000000,False,0,0,0,0,11,700,96,70,14420
139688,2025-06-25T07:45:30+0300,373,334,70,500000000,False,0,0,0,0,5,700,53,70,7210
139689,2025-06-25T08:00:30+0300,414,375,70,500000000,False,0,0,0,0,3,700,44,70,5180
139690,2025-06-25T08:30:30+0300,937,831,70,500000000,False,0,0,0,0,9,700,97,70,13090
139691,2025-06-25T09:00:30+0300,929,760,70,500000000,False,0,0,1,7000,8,700,115,70,20650
139692,2025-06-25T09:30:30+0300,917,742,70,500000000,False,0,0,0,0,14,700,96,70,16520
139693,2025-06-25T09:45:30+0300,606,492,70,500000000,False,0,0,3,7000,4,700,68,70,28560
139694,2025-06-25T10:00:30+0300,473,420,70,500000000,False,0,0,0,0,4,700,68,70,7560
139695,2025-06-25T10:30:30+0300,999,802,70,500000000,False,0,0,0,0,11,700,143,70,17710
139696,2025-06-25T11:00:30+0300,1145,911,70,500000000,False,0,0,0,0,12,700,122,70,16940
